word,sentence,index,label
listed,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",13,0
several,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",14,0
symptoms,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",16,0
thought,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",19,0
distinguished,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",20,0
other,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",23,0
disorders,"Schneiderian classification The psychiatrist Kurt Schneider ( born 1887 , died 1967 ) listed several psychotic symptoms that he thought distinguished schizophrenia from other psychotic disorders .",25,0
laws,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",10,0
purchased,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",5,0.052631579
new,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",2,0
computer,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",3,0
is,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",4,0
places,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",8,0
require,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",11,0
cost,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",14,0
waste,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",17,0
management,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",18,0
also,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",20,0
be,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",21,0
paid,"When a new computer is purchased in some places , laws require that the cost of its waste management must also be paid for .",22,0
kin,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",19,0.157894737
flayed,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",26,0.684210526
rather,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",24,0.052631579
rather,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",12,0.052631579
people,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",1,0
town,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",4,0
were,"The people of the town who were mostly Catholic , said that rather than turn over their friends and kin , `` we would rather be flayed alive .",6,0
